"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 2_nodes_1.csv 2 3000",,,,"Date:","15 Oct 2018 09:10:12 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","1m","5m","15m","recv","send"
15-10 09:10:12,2.182,0.414,97.383,0.009,0.0,0.012,3480219648.0,80904192.0,2237095936.0,1.95472093184e+11,0.020,0.010,0.0,0.0,0.0
15-10 09:10:14,0.012,0.0,99.988,0.0,0.0,0.0,3480432640.0,80904192.0,2237100032.0,1.95471876096e+11,0.020,0.010,0.0,6630.0,827.0
15-10 09:10:16,0.013,0.025,99.962,0.0,0.0,0.0,3480428544.0,80904192.0,2237100032.0,1.95471880192e+11,0.020,0.010,0.0,5760.0,455.0
15-10 09:10:18,0.0,0.0,99.987,0.013,0.0,0.0,3480420352.0,80912384.0,2237100032.0,1.95471880192e+11,0.020,0.010,0.0,5760.0,556.0
15-10 09:10:20,0.012,0.0,99.988,0.0,0.0,0.0,3480293376.0,80912384.0,2237100032.0,1.95472007168e+11,0.020,0.010,0.0,6210.0,455.0
15-10 09:10:22,0.013,0.0,99.987,0.0,0.0,0.0,3480293376.0,80912384.0,2237100032.0,1.95472007168e+11,0.020,0.010,0.0,5880.0,455.0


"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 2_nodes_1.csv 2 3000",,,,"Date:","15 Oct 2018 09:10:58 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","1m","5m","15m","recv","send"
15-10 09:10:58,2.181,0.413,97.385,0.009,0.0,0.012,1227218944.0,80932864.0,2237100032.0,1.9772506112e+11,0.070,0.020,0.0,0.0,0.0
15-10 09:11:00,0.0,0.012,99.988,0.0,0.0,0.0,1226932224.0,80932864.0,2237100032.0,1.9772534784e+11,0.070,0.020,0.0,6900.0,827.0
15-10 09:11:02,0.0,0.0,100.0,0.0,0.0,0.0,1226805248.0,80932864.0,2237100032.0,1.97725474816e+11,0.070,0.020,0.0,7110.0,455.0
15-10 09:11:04,0.0,0.013,99.987,0.0,0.0,0.0,1226670080.0,80941056.0,2237100032.0,1.97725601792e+11,0.060,0.020,0.0,6090.0,628.0
15-10 09:11:06,0.013,0.013,99.975,0.0,0.0,0.0,1226416128.0,80941056.0,2237100032.0,1.97725855744e+11,0.060,0.020,0.0,5070.0,455.0
15-10 09:11:08,0.0,0.013,99.987,0.0,0.0,0.0,1226416128.0,80941056.0,2237100032.0,1.97725855744e+11,0.060,0.020,0.0,5040.0,455.0
15-10 09:11:10,0.0,0.013,99.987,0.0,0.0,0.0,1226162176.0,80949248.0,2237100032.0,1.97726101504e+11,0.060,0.020,0.0,6294.0,904.0
15-10 09:11:12,0.0,0.013,99.987,0.0,0.0,0.0,1226162176.0,80949248.0,2237100032.0,1.97726101504e+11,0.060,0.020,0.0,6177.0,645.0
15-10 09:11:14,0.0,0.013,99.987,0.0,0.0,0.0,1225965568.0,80949248.0,2237100032.0,1.97726298112e+11,0.050,0.020,0.0,6780.0,824.0
15-10 09:11:16,0.0,0.050,99.950,0.0,0.0,0.0,1225830400.0,80957440.0,2237100032.0,1.97726425088e+11,0.050,0.020,0.0,7200.0,654.0
15-10 09:11:18,1.138,2.363,96.500,0.0,0.0,0.0,1253285888.0,80957440.0,2237100032.0,1.976989696e+11,0.050,0.020,0.0,6045.0,516.0
15-10 09:11:20,2.263,0.250,97.487,0.0,0.0,0.0,1352269824.0,80957440.0,2237100032.0,1.97599985664e+11,0.050,0.020,0.0,6420.0,1280.0
15-10 09:11:22,1.550,1.425,97.024,0.0,0.0,0.0,1448943616.0,80965632.0,2237091840.0,1.97503311872e+11,0.050,0.020,0.0,6795.500,1266.500
15-10 09:11:24,5.513,1.275,93.213,0.0,0.0,0.0,2229186560.0,80965632.0,2238140416.0,1.96722020352e+11,0.130,0.040,0.010,6150.0,664.0
15-10 09:11:26,30.443,9.846,59.555,0.0,0.0,0.155,3701075968.0,80965632.0,2238140416.0,1.95250130944e+11,0.130,0.040,0.010,98785.0,145607441.0
15-10 09:11:28,52.905,13.800,32.795,0.0,0.0,0.500,6256087040.0,81002496.0,2340196352.0,1.92593027072e+11,2.840,0.600,0.190,119260212.500,60642.500
15-10 09:11:30,47.450,11.976,40.259,0.0,0.0,0.315,8089460736.0,81039360.0,2467147776.0,1.90632665088e+11,2.840,0.600,0.190,118623733.500,145837740.0
15-10 09:11:32,51.899,11.638,36.234,0.0,0.0,0.229,10791157760.0,81039360.0,2467864576.0,1.87930251264e+11,2.840,0.600,0.190,773215.0,145570508.0
15-10 09:11:34,57.141,12.311,29.963,0.140,0.0,0.445,13898969088.0,81047552.0,2468249600.0,1.8482204672e+11,8.060,1.720,0.550,119243294.0,61872283.500
15-10 09:11:36,54.179,11.874,33.525,0.0,0.0,0.422,15985082368.0,81047552.0,2468253696.0,1.82735929344e+11,8.060,1.720,0.550,119303442.500,83728309.0
15-10 09:11:38,53.926,10.622,35.082,0.0,0.0,0.370,18007085056.0,81055744.0,2468671488.0,1.80713500672e+11,13.740,3.0,0.980,118617311.0,145583296.500
15-10 09:11:40,53.346,11.559,34.804,0.0,0.0,0.292,20830081024.0,81055744.0,2469122048.0,1.77890054144e+11,13.740,3.0,0.980,21089057.500,145573256.500
15-10 09:11:42,54.022,12.444,33.162,0.0,0.0,0.372,23914078208.0,81055744.0,2469122048.0,1.7480605696e+11,13.740,3.0,0.980,98937180.0,84666610.0
15-10 09:11:44,57.788,11.009,30.795,0.0,0.0,0.408,26036969472.0,81063936.0,2469552128.0,1.72682727424e+11,19.290,4.330,1.420,119296878.500,60942173.500
15-10 09:11:46,54.180,11.509,33.945,0.0,0.0,0.367,28143886336.0,81063936.0,2469871616.0,1.70575491072e+11,19.290,4.330,1.420,118614775.500,145588724.0
15-10 09:11:48,53.307,11.616,34.798,0.0,0.0,0.279,30682103808.0,81072128.0,2470158336.0,1.68036978688e+11,18.140,4.340,1.440,30882600.500,145576656.0
15-10 09:11:50,49.987,11.743,37.850,0.0,0.0,0.420,33706160128.0,81080320.0,2470735872.0,1.6501233664e+11,18.140,4.340,1.440,89164919.500,145589964.0
15-10 09:11:52,60.995,10.862,27.776,0.0,0.0,0.367,35937570816.0,81080320.0,2470735872.0,1.62780925952e+11,18.140,4.340,1.440,119287192.0,31197.500
15-10 09:11:54,54.144,10.450,34.935,0.0,0.0,0.470,38018945024.0,81080320.0,2471153664.0,1.60699133952e+11,17.250,4.390,1.470,119256942.500,145588074.0
15-10 09:11:56,54.461,11.089,34.098,0.0,0.0,0.353,40372961280.0,81088512.0,2471546880.0,1.58344716288e+11,17.250,4.390,1.470,88831138.500,145585453.500
15-10 09:11:58,49.222,12.011,38.489,0.0,0.0,0.278,43380846592.0,81088512.0,2472001536.0,1.5533637632e+11,21.710,5.530,1.850,30565736.500,145574718.500
15-10 09:12:00,61.055,11.468,27.116,0.0,0.0,0.361,45821169664.0,81096704.0,2471997440.0,1.52896049152e+11,21.710,5.530,1.850,119286190.0,19664.0
15-10 09:12:02,54.180,11.559,33.845,0.025,0.0,0.390,47804936192.0,81096704.0,2472529920.0,1.50911750144e+11,21.710,5.530,1.850,119256782.0,145597616.0
15-10 09:12:04,51.269,11.149,37.288,0.0,0.0,0.293,50119884800.0,81096704.0,2473066496.0,1.4859626496e+11,24.540,6.380,2.150,107932043.500,145590306.0
15-10 09:12:06,49.552,11.933,38.220,0.0,0.0,0.294,52835835904.0,81104896.0,2473439232.0,1.45879932928e+11,24.540,6.380,2.150,11466855.500,145571681.0
15-10 09:12:08,58.413,12.061,29.092,0.0,0.0,0.434,55728914432.0,81104896.0,2474029056.0,1.42986264576e+11,29.140,7.640,2.580,119290482.500,27425792.500
15-10 09:12:10,54.579,10.333,34.730,0.0,0.0,0.358,57582956544.0,81104896.0,2474029056.0,1.41132222464e+11,29.140,7.640,2.580,119295771.0,118189238.500
15-10 09:12:12,54.096,9.793,35.740,0.0,0.0,0.371,59637858304.0,81117184.0,2474766336.0,1.39076571136e+11,29.140,7.640,2.580,118613358.500,145591234.0
15-10 09:12:14,54.342,10.772,34.543,0.0,0.0,0.344,62242738176.0,81117184.0,2475515904.0,1.36470941696e+11,31.610,8.510,2.880,62285631.0,145581306.500
15-10 09:12:16,49.715,11.141,38.790,0.0,0.0,0.354,65334259712.0,81125376.0,2475520000.0,1.33379407872e+11,31.610,8.510,2.880,57733811.500,145578796.500
15-10 09:12:18,59.843,11.833,27.939,0.0,0.0,0.385,67578568704.0,81125376.0,2475925504.0,1.31134693376e+11,31.080,8.780,3.0,119287038.0,16568.500
15-10 09:12:20,55.453,10.305,33.820,0.0,0.0,0.422,69937758208.0,81125376.0,2476716032.0,1.28774713344e+11,31.080,8.780,3.0,118616271.500,145586619.500
15-10 09:12:22,52.385,11.114,36.086,0.025,0.0,0.390,72742141952.0,81133568.0,2477076480.0,1.2596996096e+11,31.080,8.780,3.0,77827155.500,145586297.0
15-10 09:12:24,45.751,14.218,39.648,0.038,0.0,0.344,75339116544.0,81133568.0,2477559808.0,1.2337250304e+11,36.760,10.330,3.540,42205676.500,145578624.500
15-10 09:12:26,60.601,11.672,27.268,0.0,0.0,0.459,77368127488.0,81141760.0,2477559808.0,1.21343483904e+11,36.760,10.330,3.540,119286346.0,17591.500
15-10 09:12:28,53.937,11.394,34.298,0.0,0.0,0.371,79492665344.0,81141760.0,2477916160.0,1.19218589696e+11,37.500,10.920,3.760,119261683.0,145586913.500
15-10 09:12:30,53.909,11.631,34.195,0.0,0.0,0.266,81917263872.0,81145856.0,2478542848.0,1.16793360384e+11,37.500,10.920,3.760,76188970.0,145588737.500
15-10 09:12:32,51.522,11.580,36.532,0.0,0.0,0.366,85121888256.0,81154048.0,2479079424.0,1.13588191232e+11,37.500,10.920,3.760,43192794.500,145583376.500
15-10 09:12:34,60.273,11.635,27.681,0.0,0.0,0.411,87669329920.0,81154048.0,2479079424.0,1.11040749568e+11,39.620,11.800,4.090,119289154.0,3169134.0
15-10 09:12:36,54.142,11.013,34.491,0.0,0.0,0.354,89814884352.0,81162240.0,2479546368.0,1.0889472e+11,39.620,11.800,4.090,119297545.0,142438553.0
15-10 09:12:38,48.992,12.010,38.592,0.013,0.0,0.393,91724275712.0,81162240.0,2479886336.0,1.06984988672e+11,40.540,12.450,4.340,118614318.0,145585161.500
15-10 09:12:40,48.221,10.710,40.837,0.0,0.0,0.231,94564110336.0,81162240.0,2480320512.0,1.04144719872e+11,40.540,12.450,4.340,784154.0,145571568.500
15-10 09:12:42,59.610,11.496,28.435,0.0,0.0,0.459,97292169216.0,81170432.0,2480320512.0,1.014166528e+11,40.540,12.450,4.340,119222926.0,7284370.500
15-10 09:12:44,54.776,10.571,34.351,0.0,0.0,0.302,99450449920.0,81170432.0,2480824320.0,99257868288.0,43.220,13.470,4.710,119313989.0,138318063.500
15-10 09:12:46,53.879,10.829,34.888,0.0,0.0,0.404,1.0193117184e+11,81178624.0,2481328128.0,96776634368.0,43.220,13.470,4.710,118618000.0,145587161.0
15-10 09:12:48,54.260,10.103,35.432,0.0,0.0,0.204,1.04630054912e+11,81178624.0,2482102272.0,94076977152.0,40.150,13.330,4.720,7624641.0,145572551.500
15-10 09:12:50,52.589,11.530,35.468,0.0,0.0,0.413,1.07711565824e+11,81182720.0,2482884608.0,90994679808.0,40.150,13.330,4.720,112416048.0,126217849.0
15-10 09:12:52,60.573,10.604,28.354,0.0,0.0,0.469,1.09846011904e+11,81190912.0,2482876416.0,88860233728.0,40.150,13.330,4.720,119288021.0,19379108.0
15-10 09:12:54,55.973,11.301,32.309,0.0,0.0,0.417,1.12275890176e+11,81190912.0,2483388416.0,86429843456.0,37.340,13.190,4.720,119269262.500,145583839.0
15-10 09:12:56,51.683,10.894,37.221,0.0,0.0,0.202,1.15100667904e+11,81190912.0,2483838976.0,83604615168.0,37.340,13.190,4.720,51084501.0,145576889.500
15-10 09:12:58,49.585,11.067,39.029,0.0,0.0,0.319,1.18112538624e+11,81199104.0,2484375552.0,80592199680.0,38.910,13.920,5.0,68291083.500,145584874.0
15-10 09:13:00,61.410,12.310,25.862,0.0,0.0,0.418,1.2019478528e+11,81199104.0,2484375552.0,78509953024.0,38.910,13.920,5.0,119286273.0,28633.0
15-10 09:13:02,31.987,5.547,62.302,0.0,0.0,0.164,1.20983986176e+11,81199104.0,2484883456.0,77720244224.0,38.910,13.920,5.0,119254614.0,145600708.0
15-10 09:13:04,26.315,2.945,70.664,0.0,0.0,0.076,1.21338478592e+11,81207296.0,2485309440.0,77365317632.0,35.880,13.710,4.980,118670466.500,145600744.0
15-10 09:13:06,26.431,3.317,70.101,0.0,0.0,0.151,1.21677774848e+11,81207296.0,2485657600.0,77025673216.0,35.880,13.710,4.980,117923392.0,145592557.500
15-10 09:13:08,24.626,3.385,71.876,0.0,0.0,0.113,1.22185457664e+11,81215488.0,2486312960.0,76517326848.0,38.210,14.560,5.300,83828236.500,145592024.0
15-10 09:13:10,19.864,3.143,76.905,0.0,0.0,0.088,1.2270032896e+11,81219584.0,2486824960.0,76001939456.0,38.210,14.560,5.300,37581281.0,145576656.0
